CustomerID,OrderID,Channel,PaymentType,Brand,Shop,Promotion,SalePrice, Sale_Price ," 23,000 ",SaleDate,Reference
CTM39762,OTS1045,Offline,Tiền mặt,Dell,FPT Shop,Không,16560000," 16,560,000 ",,9/29/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Website"
CTM39791,OTS454,Offline,Thẻ,Dell,Điện máy xanh,Không,14340000," 14,340,000 ",,5/5/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM39808,OTS652,Offline,Thẻ,HP,Viettel Store,Không,14100000," 14,100,000 ",,12/30/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM39813,OTS90978,Offline,Tiền mặt,MSI,Nguyễn Kim,Không,11241000," 11,241,000 ",,4/8/2020,"Phương tiện truyền thông (báo, tivi,...)"
CTM39813,OTS170,Online,Thẻ,Dell,Viettel Store,Có,4230000," 4,230,000 ",,7/25/2020,"Thông qua người thân, bạn bè"
CTM40064,OTS983,Online,Thẻ,Asus,FPT Shop,Có,10340000," 10,340,000 ",,9/22/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM40072,OTS1041,Offline,Tiền mặt,Asus,FPT Shop,Có,13600000," 13,600,000 ",,1/21/2020,"Thông qua người thân, bạn bè, Mạng xã hội"
CTM40115,OTS855,Online,Thẻ,Microsoft,Phi Long Technology,Không,"$1,725 "," 39,675,000 ",,10/18/2020,"Thông qua người thân, bạn bè, Mạng xã hội"
CTM40115,OTS55949,Offline,Tiền mặt,HP,Viễn thông A,Không,12962000," 12,962,000 ",,12/4/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM40124,OTS244,Offline,Thẻ,Asus,Thế giới di động,Có,14710000," 14,710,000 ",,9/16/2020,"Nhân viên cửa hàng bán Laptop, Mạng xã hội, Website"
CTM40160,OTS9264,Offline,Thẻ,MSI,Techcare,Không,11102000," 11,102,000 ",,5/14/2020,Nhờ người có chuyên môn tư vấn
CTM40160,OTS53596,Online,Thẻ,HP,Phong Vũ,Không,13399000," 13,399,000 ",,9/28/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM40160,OTS428,Online,Thẻ,Dell,Khác,Có,12260000," 12,260,000 ",,11/3/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM40202,OTS823,Offline,Tiền mặt,Apple,Thế giới di động,Không,"$1,052 "," 24,196,000 ",,8/27/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM40284,OTS488,Online,Thẻ,Lenovo,Thế giới di động,Có,3090000," 3,090,000 ",,1/30/2020,Nhân viên cửa hàng bán Laptop
CTM40286,OTS90,Offline,Tiền mặt,Lenovo,Điện máy xanh,Không,7680000," 7,680,000 ",,8/11/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM40404,OTS721,Online,Thẻ,Asus,Thế giới di động,Có,4800000," 4,800,000 ",,2/11/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...), Website"
CTM40487,OTS20509,Online,Thẻ,HP,Phong Vũ,Không,14703000," 14,703,000 ",,2/29/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Website"
CTM40487,OTS662,Online,Thẻ,Dell,Thế giới di động,Có,11120000," 11,120,000 ",,5/14/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM40609,OTS468,Online,Thẻ,Apple,Viễn thông A,Không,24710000," 24,710,000 ",,1/20/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...)"
CTM40609,OTS39844,Offline,Tiền mặt,HP,Viễn thông A,Không,14021000," 14,021,000 ",,2/9/2020,Mạng xã hội
CTM40746,OTS16212,Offline,Tiền mặt,HP,Techcare,Có,14917000," 14,917,000 ",,5/22/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...)"
CTM40746,OTS19,Online,Thẻ,Dell,Viễn thông A,Không,13460000," 13,460,000 ",,6/7/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM40752,OTS42993,Offline,Tiền mặt,Acer,Viễn thông A,Không,15057000," 15,057,000 ",,2/27/2020,"Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM40752,OTS347,Online,Thẻ,Dell,Viettel Store,Có,14550000," 14,550,000 ",,3/19/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...), Website"
CTM40821,OTS877,Online,Thẻ,Acer,Thế giới di động,Không,13350000," 13,350,000 ",,7/17/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM40854,OTS127,Online,Thẻ,Asus,Thế giới di động,Có,22660000," 22,660,000 ",,11/15/2020,"Mạng xã hội, Phương tiện truyền thông (báo, tivi,...), Website"
CTM4089,OTS213,Online,Thẻ,Acer,Viettel Store,Không,13950000," 13,950,000 ",,8/24/2020,"Thông qua người thân, bạn bè"
CTM4096,OTS1091,Offline,Thẻ,HP,FPT Shop,Không,14850000," 14,850,000 ",,8/21/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...), Website, Khác"
CTM4106,OTS198,Online,Thẻ,Dell,Viễn thông A,Có,11100000," 11,100,000 ",,1/27/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM41214,OTS178,Offline,Thẻ,HP,FPT Shop,Không,13340000," 13,340,000 ",,9/23/2020,Mạng xã hội
CTM41422,OTS799,Offline,Tiền mặt,Dell,Điện máy xanh,Có,19030000," 19,030,000 ",,12/23/2020,"Thông qua người thân, bạn bè"
CTM41426,OTS328,Online,Thẻ,Apple,FPT Shop,Không,"$1,618 "," 37,214,000 ",,5/13/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM41481,OTS18113,Offline,Thẻ,Acer,Nguyễn Kim,Có,"$2,572 "," 59,156,000 ",,5/27/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...), Website"
CTM41481,OTS1061,Online,Thẻ,Asus,,Không,19880000," 19,880,000 ",,12/7/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM41530,OTS608,Offline,Tiền mặt,Acer,Khác,Có,8720000," 8,720,000 ",,8/2/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...)"
CTM41579,OTS1059,Offline,Thẻ,Dell,Thế giới di động,Có,13580000," 13,580,000 ",,4/28/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM41579,OTS22459,Offline,Thẻ,HP,Phong Vũ,Không,18294000," 18,294,000 ",,8/20/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM41626,OTS25,Offline,Tiền mặt,Dell,FPT Shop,Có,19920000," 19,920,000 ",,4/25/2020,"Thông qua người thân, bạn bè"
CTM41626,OTS16710,Offline,Tiền mặt,HP,Nguyễn Kim,Có,15887000," 15,887,000 ",,9/13/2020,Nhân viên cửa hàng bán Laptop
CTM41742,OTS343,Offline,Thẻ,Acer,Viettel Store,Không,12350000," 12,350,000 ",,4/27/2020,Nhân viên cửa hàng bán Laptop
CTM4175,OTS25095,Offline,Thẻ,MSI,Nguyễn Kim,Có,13503000," 13,503,000 ",,2/29/2020,Nhân viên cửa hàng bán Laptop
CTM4175,OTS10198,Online,Thẻ,Asus,Viễn thông A,Có,12863000," 12,863,000 ",,7/9/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM4175,OTS352,Online,Thẻ,Acer,Viettel Store,Có,13340000," 13,340,000 ",,8/19/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM42049,OTS297,Offline,Thẻ,Apple,Viettel Store,Không,"$2,370 "," 54,510,000 ",,6/22/2020,N/A
CTM42161,OTS80959,Online,Thẻ,MSI,Nguyễn Kim,Không,16175000," 16,175,000 ",,9/15/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...)"
CTM42161,OTS443,Online,Thẻ,Apple,Viễn thông A,Không,"$1,284 "," 29,532,000 ",,11/26/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...)"
CTM42209,OTS392,Online,Thẻ,HP,Viettel Store,Có,5660000," 5,660,000 ",,9/8/2020,Khác
CTM42264,OTS466,Offline,Tiền mặt,Asus,Khác,Có,12690000," 12,690,000 ",,5/26/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM42310,OTS259,Offline,Tiền mặt,Asus,FPT Shop,Có,17400000," 17,400,000 ",,3/1/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM42322,OTS306,Offline,Thẻ,Apple,Thế giới di động,Có,"$2,600 "," 59,800,000 ",,9/15/2020,"Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM42335,OTS447,Online,Thẻ,Asus,FPT Shop,Có,5380000," 5,380,000 ",,2/18/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Phương tiện truyền thông (báo, tivi,...)"
CTM42458,OTS464,Online,Thẻ,HP,Viễn thông A,Có,12230000," 12,230,000 ",,5/23/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM42458,OTS35591,Offline,Thẻ,Asus,Phong Vũ,Không,11298000," 11,298,000 ",,9/4/2020,"Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM42582,OTS37809,Offline,Thẻ,Acer,Viễn thông A,Có,12550000," 12,550,000 ",,7/23/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...)"
CTM42582,OTS946,Online,Thẻ,Asus,Thế giới di động,Có,10040000," 10,040,000 ",,11/10/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Website"
CTM42686,OTS1066,Online,Thẻ,Asus,Nguyễn Kim,Có,12130000," 12,130,000 ",,11/30/2020,"Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...)"
CTM42691,OTS229,Online,Thẻ,Dell,Thế giới di động,Không,12060000," 12,060,000 ",,8/17/2020,Nhờ người có chuyên môn tư vấn
CTM42756,OTS633,Online,Thẻ,Dell,Thế giới di động,Có,10390000," 10,390,000 ",,9/5/2020,"Thông qua người thân, bạn bè, Website"
CTM42756,OTS70564,Offline,Tiền mặt,MSI,Điện máy xanh,Có,13401000," 13,401,000 ",,10/27/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...)"
CTM42772,OTS514,Offline,Thẻ,Dell,Thế giới di động,Có,6030000," 6,030,000 ",,3/14/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...)"
CTM42772,OTS92589,Online,Thẻ,Asus,Techcare,Có,16072000," 16,072,000 ",,7/26/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM42916,OTS334,Offline,Thẻ,Dell,Thế giới di động,Có,11090000," 11,090,000 ",,10/9/2020,"Nhân viên cửa hàng bán Laptop, Website"
CTM42917,OTS507,Online,Thẻ,HP,Techcare,Có,3020000," 3,020,000 ",,10/25/2020,Nhân viên cửa hàng bán Laptop
CTM43273,OTS220,Offline,Thẻ,HP,Viễn thông A,Có,18850000," 18,850,000 ",,10/7/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM43399,OTS33566,Offline,Tiền mặt,HP,Phong Vũ,Không,"$1,638 "," 37,674,000 ",,2/17/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn"
CTM43399,OTS331,Online,Thẻ,Lenovo,Khác,Có,12540000," 12,540,000 ",,12/29/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM43412,OTS537,Online,Thẻ,Apple,Viettel Store,Không,"$1,772 "," 40,756,000 ",,1/8/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM43412,OTS32041,Online,Thẻ,Asus,Nguyễn Kim,Có,17866000," 17,866,000 ",,2/3/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...)"
CTM43421,OTS668,Offline,Tiền mặt,Apple,Thế giới di động,Không,"$2,577 "," 59,271,000 ",,9/13/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...), Website"
CTM43452,OTS1001,Online,Thẻ,Apple,FPT Shop,Có,"$1,470 "," 33,810,000 ",,8/10/2020,"Phương tiện truyền thông (báo, tivi,...)"
CTM43487,OTS65650,Offline,Tiền mặt,Asus,Điện máy xanh,Không,6197000," 6,197,000 ",,8/13/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM43487,OTS24,Offline,Thẻ,Asus,Thế giới di động,Có,18720000," 18,720,000 ",,9/8/2020,"Thông qua người thân, bạn bè"
CTM43487,OTS81937,Offline,Thẻ,Acer,Điện máy xanh,Không,23604000," 23,604,000 ",,11/27/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM43636,OTS51,Online,Thẻ,Dell,Viễn thông A,Có,15200000," 15,200,000 ",,1/29/2020,Mạng xã hội
CTM43741,OTS993,Offline,Tiền mặt,Dell,Thế giới di động,Có,14260000," 14,260,000 ",,7/21/2020,Nhân viên cửa hàng bán Laptop
CTM43846,OTS29,Online,Thẻ,Asus,Viettel Store,Có,5760000," 5,760,000 ",,7/18/2020,Nhân viên cửa hàng bán Laptop
CTM43958,OTS801,Offline,Thẻ,HP,Viettel Store,Có,12080000," 12,080,000 ",,5/7/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Website"
CTM43958,OTS23873,Online,Thẻ,Acer,Phong Vũ,Có,11416000," 11,416,000 ",,6/3/2020,"Thông qua người thân, bạn bè, Mạng xã hội, Website"
CTM44092,OTS857,Online,Thẻ,Asus,Nguyễn Kim,Có,11360000," 11,360,000 ",,10/22/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM44150,OTS1046,Offline,Thẻ,Dell,FPT Shop,Có,12470000," 12,470,000 ",,5/30/2020,Nhờ người có chuyên môn tư vấn
CTM44150,OTS3412,Offline,Thẻ,Acer,Viễn thông A,Có,"$2,662 "," 61,226,000 ",,10/26/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...), Website"
CTM44211,OTS342,Online,Thẻ,Asus,Thế giới di động,Có,14320000," 14,320,000 ",,4/28/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Website"
CTM4436,OTS959,Online,Thẻ,HP,Thế giới di động,Có,17850000," 17,850,000 ",,7/21/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM4436,OTS57260,Offline,Tiền mặt,MSI,Điện máy xanh,Có,12443000," 12,443,000 ",,11/21/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...)"
CTM44365,OTS687,Offline,Thẻ,Apple,Thế giới di động,Không,7890000," 7,890,000 ",,10/29/2020,Nhờ người có chuyên môn tư vấn
CTM44386,OTS95855,Offline,Tiền mặt,MSI,Nguyễn Kim,Có,12493000," 12,493,000 ",,9/22/2020,Mạng xã hội
CTM44386,OTS1034,Online,Thẻ,Asus,Chợ Lớn,Có,11830000," 11,830,000 ",,10/16/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM44430,OTS753,Online,Thẻ,Microsoft,Techcare,Có,10730000," 10,730,000 ",,12/11/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM44439,OTS302,Offline,Thẻ,Asus,Điện máy xanh,Có,12970000," 12,970,000 ",,4/2/2020,"Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...)"
CTM4454,OTS925,Offline,Thẻ,Dell,Thế giới di động,Có,16460000," 16,460,000 ",,12/25/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Website, Khác"
CTM44625,OTS223,Offline,Thẻ,Asus,FPT Shop,Có,13710000," 13,710,000 ",,6/19/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM447,OTS965,Online,Thẻ,Asus,Khác,Có,8680000," 8,680,000 ",,9/13/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...), Website"
CTM44730,OTS758,Offline,Tiền mặt,Dell,Thế giới di động,Có,12110000," 12,110,000 ",,11/4/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Phương tiện truyền thông (báo, tivi,...)"
CTM44850,OTS21816,Offline,Tiền mặt,MSI,Điện máy xanh,Có,14256000," 14,256,000 ",,1/24/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM44850,OTS201,Offline,Thẻ,Dell,FPT Shop,Không,16550000," 16,550,000 ",,8/17/2020,Website
CTM44993,OTS124,Online,Thẻ,Apple,FPT Shop,Có,"$1,940 "," 44,620,000 ",,2/15/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn"
CTM45303,OTS5554,Offline,Thẻ,MSI,Phong Vũ,Không,18796000," 18,796,000 ",,2/16/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM45303,OTS390,Offline,Tiền mặt,Asus,Thế giới di động,Có,9070000," 9,070,000 ",,4/12/2020,Nhân viên cửa hàng bán Laptop
CTM45430,OTS1069,Offline,Tiền mặt,Asus,FPT Shop,Có,12050000," 12,050,000 ",,11/11/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM45547,OTS522,Offline,Thẻ,Dell,Phong Vũ,Có,14390000," 14,390,000 ",,8/28/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM45660,OTS188,Online,Thẻ,Dell,Điện máy xanh,Có,15200000," 15,200,000 ",,9/20/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM4567,OTS689,Online,Thẻ,Apple,Viettel Store,Không,11370000," 11,370,000 ",,4/13/2020,"Phương tiện truyền thông (báo, tivi,...)"
CTM45685,OTS1024,Offline,Thẻ,Dell,FPT Shop,Có,13250000," 13,250,000 ",,8/28/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM45690,OTS1008,Offline,Tiền mặt,Lenovo,Thế giới di động,Có,16160000," 16,160,000 ",,6/9/2020,Nhân viên cửa hàng bán Laptop
CTM45810,OTS236,Offline,Thẻ,HP,Thế giới di động,Có,3530000," 3,530,000 ",,1/16/2020,Nhân viên cửa hàng bán Laptop
CTM45930,OTS513,Offline,Tiền mặt,HP,Techcare,Có,11920000," 11,920,000 ",,6/11/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM45953,OTS45846,Offline,Tiền mặt,MSI,Techcare,Có,9629000," 9,629,000 ",,4/11/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...), Website"
